pmid,license,is_open_access
38992013,cc by,Y
38991983,,N
38991833,cc by-nc,Y
38991719,cc by,Y
38991683,cc by,Y
38991677,cc by-nc,Y
38991503,,N
38991114,cc by,Y
38991095,,N
38991051,,N
38991027,cc by,Y
38990895,cc by,Y
38990853,cc by,Y
38990841,cc by,Y
38990817,cc by,Y
38990611,cc by,Y
38990324,,N
38990257,cc by,Y
38990191,,N
38990186,cc by,Y
38990078,cc by-nc-nd,Y
38992981,,N
38992975,cc by-nc,Y
38992951,cc by-nc-nd,N
38992741,cc by,Y
38992609,cc by,Y
38992201,cc by,Y
38992081,cc by,Y
38992069,cc by,Y
38992051,cc by,Y
38991212,cc by,Y
38991170,cc by,Y
38991079,,N
38991035,cc by,Y
38990969,cc by,Y
38990867,cc by,Y
38990825,cc by,Y
38990576,cc by,Y
38990504,,N
38990410,,N
38990325,cc by,Y
38990248,,N
38989816,,N
38989644,,N
38992934,cc by-nc-nd,N
38992778,cc by,Y
38992748,cc by,Y
38992634,cc by,Y
38992580,cc by,Y
38992178,cc by,Y
38992088,cc by,Y
38991950,cc by,Y
38991728,cc by-nc,Y
38991686,cc by,Y
38991098,,N
38991024,cc by,Y
38990958,cc by,Y
38990952,cc by-nc-nd,Y
38990940,cc by,Y
38990934,cc by,Y
38990862,cc by,Y
38990407,,N
38989978,,N
38992984,cc by-nc,Y
38992684,cc by,Y
38992678,cc by,Y
38992186,cc by,Y
38992042,cc by,Y
38992012,cc by,Y
38991227,,N
38991107,cc by,Y
38990978,cc by,Y
38990930,cc by,Y
38990780,,N
38990696,cc by-nc-nd,Y
38990329,cc by-nc-nd,Y
38990045,,N
38989715,cc by,Y
38992158,cc by,Y
38992152,cc by,Y
38992146,cc by,Y
38992068,cc by,Y
38992050,cc by,Y
38990628,cc by,Y
38990307,cc by,Y
38990163,cc by,N
38992695,cc by,Y
38992161,cc by,Y
38992023,cc by,Y
38991037,,N
38990971,cc by,Y
38990833,,N
38990647,cc by,Y
38990274,cc by,Y
38990113,,N
38989809,cc by,N
38989797,,N
38991317,,N
38991349,,N
38991452,cc by-nc-nd,N
38991338,,N
38992552,,N
38991868,,N
38991316,,N
38989774,,N
38988870,,N
38991630,,N
38991318,cc by,N
38991321,cc by-nc-nd,N
38988495,cc by,Y
38988478,cc by-nc-nd,Y
38988350,cc by,Y
38992777,cc by-nc,N
38992513,cc by,N
38992351,cc by-nc,N
38988989,,N
38992808,,N
38992406,,N
38992388,cc by-nc-nd,N
38989815,cc by,Y
38992812,,N
38992374,cc by,N
38988990,cc by,Y
38988992,,N
38988416,cc by-nc-nd,Y
38989848,cc by,Y
38989841,cc by,Y
38989249,cc by-nc,Y
38991207,cc by,Y
38990560,,N
38991373,,N
38989278,cc by-nc,Y
38991633,cc by,N
38988594,cc by,Y
38990187,cc by,Y
38992126,,N
38990069,cc by-nc-nd,Y
38989605,cc by-nc-nd,Y
38991390,,N
38991040,cc by,Y
38989632,cc by-nc-nd,Y
38989630,cc by,Y
38991398,,N
38988924,cc by-nc-nd,Y
38989272,cc by,Y
38988810,cc by,Y
38988646,cc by,Y
38988605,cc by,Y
38988354,cc by,Y
38989123,cc by,Y
38989060,cc by,Y
38988885,cc by,Y
38988869,cc by,Y
38988641,cc by,Y
38989126,cc by,Y
38989056,cc by,Y
38988766,cc by,Y
38988736,cc by,Y
38988727,cc by,Y
38988712,cc by,Y
38988642,cc by,Y
38988379,cc by,Y
38988361,cc by,Y
38988764,cc by,Y
38988402,cc by,Y
38989122,cc by,Y
38988999,cc by,Y
38988988,cc by,Y
38988863,cc by,Y
38988603,cc by,Y
38991399,,N
38988922,cc by-nc-nd,Y
38988887,cc by,Y
38991423,,N
38988650,cc by,Y
38988706,cc by,Y
38988508,cc by-nc,Y
38988582,cc by-nc,Y
38989448,cc by,Y
38989413,cc by-nc-nd,Y
38988587,cc by-nc-nd,Y
38988546,cc by,Y
38988545,cc by-nc,Y
38988573,cc by-nc-nd,Y
38988537,cc by-nc-nd,Y
38989058,cc by-nc-nd,Y
38988581,cc by-nc,Y
38988574,cc by-nc-nd,Y
38988567,cc by,Y
38988561,cc by-nc-nd,Y
38988526,cc by-nc-nd,Y
38988829,cc by-nc-nd,Y
38988550,cc by,Y
38989261,cc by-nc-nd,Y
38989834,cc by,Y
38991323,cc by-nc-nd,N
38989512,cc by,Y
38989357,cc by,Y
38989346,cc by,Y
38989393,cc by,Y
38988578,cc by,Y
38989511,cc by-nc,Y
38989452,cc by,Y
38989501,cc by-nc-sa,Y
38988518,cc by,Y
38989460,cc by-nc-nd,Y
38988935,cc by-nc-nd,Y
38989455,cc by-nc,Y
38990236,,N
38991964,,N
38988487,,N
38989469,cc by-nc,Y
38988803,cc by-nc-nd,Y
38989463,cc by-nc-nd,Y
38989179,cc by,Y
38988804,cc by-nc-nd,Y
38988614,cc by,Y
38989178,cc by-nc-nd,Y
38992901,cc by-nc,Y
38992127,,N
38992031,,N
38990306,cc by,Y
38989907,,N
38989669,cc by-nc-nd,Y
38992874,cc by-nc-nd,Y
38991167,cc by,Y
38991014,cc by,Y
38990870,cc by,Y
38991016,cc by,Y
38992119,,N
38991106,cc by,Y
38990839,cc by,Y
38989201,cc by-nc,Y
38988507,cc by,Y
38989217,cc by,Y
38988762,cc by,Y
38990515,cc by,Y
38990514,cc by-nc,Y
38988754,cc by,Y
38988747,cc by,Y
38988826,cc by-nc-nd,Y
38989415,cc by-nc-nd,Y
38989161,cc by-nc-nd,Y
38988878,cc by,Y
38988788,cc by-nc-sa,Y
38988883,cc by,Y
38988886,cc by,Y
38989182,cc by-nc,Y
38989042,cc by-nc-nd,Y
38989045,cc by-nc-nd,Y
38989927,cc by-nc-sa,Y
38988499,cc by-nc-sa,Y
38989952,cc by-nc-sa,Y
38988778,cc by-nc-sa,Y
38988787,cc by-nc-sa,Y
38991851,cc by,Y
38991852,cc by,Y
38989754,,N
38989109,cc by,Y
38989292,,N
38988725,,N
38989134,cc by,Y
39009416,,N
39008392,,N
39008653,cc by-nc-nd,N
39008389,,N
39008388,,N
39008396,,N
39008829,cc by-nc-nd,Y
39009424,cc by-nc,Y
39009778,,N
39008360,,N
39008386,,N
39009038,cc by,Y
39009668,cc by,Y
39008994,,N
39008383,,N
39005032,cc by,Y
39008382,,N
39009568,cc by,Y
39009894,cc by,Y
39009949,cc by,Y
39009583,cc by,Y
39008898,,N
39010001,cc by,Y
39009914,cc by,Y
39009752,,N
39010138,cc by,Y
39010132,cc by,Y
39010084,cc by,Y
39010066,cc by,Y
39009964,cc by,Y
39009760,cc by,Y
39009730,,N
39009682,cc by,Y
39009592,cc by,Y
39009562,cc by,Y
39009556,,N
39009381,cc by,Y
39009039,,N
39008681,cc by-nc-nd,Y
39008663,cc by-nc-nd,Y
39008528,cc by,Y
39008525,cc by,Y
39008504,cc by,Y
39008501,cc by,Y
39008489,cc by,Y
39008486,cc by,Y
39008477,cc by,Y
39008420,,N
39008196,cc by,Y
39007948,cc by,Y
39007912,,N
39007486,,N
39004882,cc by-nc-nd,Y
39010092,cc by,Y
39010014,cc by,Y
39009978,cc by,Y
39009918,,N
39009636,cc by,Y
39009377,,N
39008945,cc by-nc-nd,N
39008891,cc by,Y
39008667,cc by-nc-nd,Y
39008553,,N
39008472,cc by,Y
39008466,cc by,Y
39008282,,N
39008192,,N
39007560,cc by,Y
39007500,,N
39007272,cc by,Y
39005232,cc by,Y
39005034,,N
39010141,cc by,Y
39009853,cc by,Y
39009667,cc by,Y
39009613,cc by,Y
39009607,cc by,Y
39009577,cc by,Y
39009571,cc by,Y
39009042,cc by-nc-nd,Y
39008832,,N
39008361,cc by,Y
39007981,cc by,Y
39007705,cc by-nc-nd,N
39007279,cc by-nc,N
39009999,cc by,Y
39009813,cc by,Y
39009723,cc by,Y
39009561,cc by,Y
39008894,,N
39008834,cc by,Y
39007617,cc by,Y
39007569,,N
39009815,cc by,Y
39009647,cc by,Y
39009563,cc by,Y
39008794,cc by-nc-nd,N
39008341,cc by,Y
39007823,cc by,Y
39009998,cc by,Y
39009956,cc by,Y
39009776,cc by,Y
39009680,cc by,Y
39008845,cc by,Y
39008785,cc by-nc-nd,Y
39008512,cc by,Y
39008509,cc by,Y
39008506,cc by,Y
39008494,cc by,Y
39008362,cc by,Y
39007724,cc by,Y
39007646,cc by,Y
39009287,,N
39009143,,N
39009053,,N
39009246,,N
39009174,cc by-nc-nd,N
39006763,cc by,Y
39004873,cc by-nc,Y
39009320,,N
39009302,,N
39009122,,N
39004833,,N
39004919,,N
39009169,,N
39006216,cc by-nc,Y
39009063,,N
39007039,cc by,Y
39007021,cc by,Y
39006883,,N
39006771,cc by-nc,Y
39006830,,N
39005641,cc by-nc,Y
39006021,cc by-nc,Y
39006953,cc by,Y
39006030,cc by,Y
39006493,cc by-nc,Y
39005853,cc by-nc,Y
39006875,cc by-nc,Y
39006872,cc by-nc,Y
39005738,cc by,Y
39006072,cc by,Y
39006873,cc by-nc,Y
39006015,cc by,Y
39006491,cc by-nc,Y
39006834,cc by,Y
39005969,cc by-nc,Y
39006966,cc by,Y
39008929,,N
39006141,cc by-nc,Y
39009504,cc by,Y
39007369,,N
39006853,,N
39004933,cc by-nc-nd,Y
39007833,cc by-nc-nd,Y
39004977,,N
39006389,cc by-nc,Y
39004865,cc by-nc,Y
39007394,,N
39005198,cc by-nc,Y
39007054,cc by,Y
39006826,cc by,Y
39006802,cc by,Y
39006550,cc by,Y
39005992,cc by,Y
39006894,cc by,Y
39006822,cc by,Y
39007147,cc by,Y
39005989,cc by,Y
39006819,cc by,Y
39006741,cc by,Y
39006453,cc by-nc-nd,Y
39005655,cc by,Y
39007097,cc by,Y
39006803,cc by,Y
39006167,cc by,Y
39005933,cc by,Y
39005990,cc by,Y
39005984,cc by,Y
39005936,cc by,Y
39005696,cc by-nc,Y
39006157,cc by,Y
39005763,cc by-nc-nd,Y
39005801,cc by-nc-nd,Y
39005802,cc by,Y
39005743,cc by-nc,Y
39005787,cc by-nc-nd,Y
39005816,cc by-nc-nd,Y
39005664,,N
39005773,cc by-nc-nd,Y
39007325,cc by-nc-nd,N
39006221,cc by,Y
39006500,cc by-nc-nd,Y
39006490,cc by,Y
39007164,,N
39005930,cc by,Y
39006158,cc by,Y
39007063,cc by-nc-nd,Y
39007224,,N
39005907,cc by-nc-nd,Y
39006209,,N
39005897,cc by-nc,Y
39006848,cc by,Y
39005912,cc by-nc-nd,Y
39006106,cc by-nc-nd,Y
39006256,,N
39006270,,N
39006258,,N
39006303,,N
39006293,,N
39006251,,N
39005681,,N
39006302,,N
39006296,,N
39006260,,N
39005684,,N
39007120,cc by-nc,Y
39007030,cc by-nc,Y
39005484,cc by-nc,Y
39005497,cc by-nc-nd,Y
39005485,cc by,Y
39006699,cc by,Y
39005493,cc by-nc,Y
39005903,cc by-nc-nd,Y
39005486,cc by-nc-nd,Y
39005480,cc by-nc,Y
39006724,cc by,Y
39006714,cc by,Y
39005904,cc by,Y
39006603,cc by,Y
39005891,cc by-nc-nd,Y
39006674,cc by,Y
39006596,cc by,Y
39006616,cc by,Y
39005914,cc by,Y
39006629,cc by,Y
39006239,,N
39006672,cc by,Y
39006681,cc by,Y
39006353,cc by,Y
39006352,cc by-nc,Y
39006355,cc by,Y
39006344,cc by,Y
39005909,cc by,Y
39006920,cc by-nc-nd,Y
39007012,cc by,Y
39008641,cc by-nc-nd,N
39007781,,N
39004922,cc by,Y
39005487,cc by,Y
39006998,cc by,Y
39008519,cc by,Y
39008232,cc by,Y
39007848,cc by,Y
39008812,,N
39007745,cc by-nc-nd,Y
39007928,cc by,Y
39006862,cc by-nc-nd,Y
39006062,cc by,Y
39005492,cc by,Y
39005491,cc by-nc-nd,Y
39007594,cc by-nc,Y
39006250,cc by-nc-nd,Y
39007596,cc by,Y
39007597,cc by-nc,Y
39007599,cc by-nc,Y
39007595,cc by-nc,Y
39005483,cc by-nc-nd,Y
39007598,cc by-nc,Y
39007592,cc by,Y
39007741,cc by-nc,Y
39006164,cc by,Y
39005489,cc by-nc-nd,Y
39006502,cc by-nc-nd,Y
39005482,cc by,Y
39006779,cc by-nc-nd,Y
39006790,cc by-nc-nd,Y
39007005,cc by,Y
39006317,cc by-nc-nd,Y
39006524,,N
39006468,,N
39007003,cc by,N
39006521,,N
39006799,cc by-nc-nd,Y
39005842,cc by-nc-nd,Y
39006155,cc by,Y
39006162,cc by,Y
39005155,,N
39007088,cc by-nc-nd,Y
39007001,cc by,Y
39007004,cc by,Y
39005889,,N
39006863,,N
39006002,,N
39005847,cc by,Y
39005972,,N
39006237,,N
39006897,cc by,Y
39008649,,Y
39006983,,N
39052464,cc by-nc-nd,N
39051670,cc by-nc-sa,Y
39052872,,N
39052991,cc by,Y
39051606,cc by,N
39051669,cc by-nc-nd,Y
39051918,cc by,Y
39052241,,N
39052988,cc by,Y
39051986,,N
39053485,cc by,N
39051633,,N
39053505,,N
39053501,,N
39053511,cc by,Y
39052497,,N
39052940,cc by,Y
39051682,cc by,Y
39052457,,N
39052830,cc by-nc-nd,Y
39052680,cc by-nc-nd,Y
39052668,cc by,Y
39052602,cc by,Y
39052572,cc by,Y
39052548,cc by,Y
39052103,,N
39051648,cc by-nc-nd,Y
39051486,cc by,Y
39049815,,N
39053619,,N
39052850,cc by,Y
39052838,cc by-nc-nd,Y
39052616,cc by,Y
39052556,cc by,Y
39052327,cc by,Y
39052315,cc by,Y
39052087,cc by,Y
39052069,,N
39051795,,N
39051137,,N
39052972,,N
39052623,,N
39052593,cc by,Y
39052551,cc by,Y
39052340,,N
39052130,cc by,Y
39051778,cc by,Y
39053616,,N
39052992,cc by,Y
39052878,cc by,Y
39052679,cc by,Y
39052613,cc by,Y
39052595,cc by,Y
39052559,cc by,Y
39052324,cc by,Y
39052318,cc by,Y
39052258,,N
39052168,cc by,Y
39052114,,N
39049808,cc by,N
39052994,cc by,Y
39052687,cc by,Y
39052639,cc by,Y
39052537,cc by,Y
39052314,cc by,Y
39052206,cc by,Y
39051752,cc by,N
39051106,,N
39053615,,N
39052997,cc by,Y
39052828,cc by,Y
39052540,cc by,Y
39052432,,N
39052335,cc by,Y
39052149,cc by,Y
39052131,cc by,Y
39051592,cc by,Y
39051514,,N
39051472,,N
39051460,,N
39053689,cc by,N
39053365,,N
39049839,cc by,Y
39053457,,N
39053337,,N
39053331,,N
39050615,cc by,Y
39050591,cc by,Y
39053332,,N
39053302,,N
39050730,cc by,Y
39049992,cc by,Y
39053052,cc by-nc-nd,N
39050822,cc by,Y
39050720,cc by,Y
39053264,,N
39053198,,N
39053030,cc by,Y
39050728,cc by,Y
39049840,cc by,Y
39053375,,N
39053333,,N
39050821,cc by,Y
39050779,cc by,Y
39050273,cc by,Y
39053620,cc by-nc-nd,N
39053524,,N
39053586,,N
39051152,cc by,Y
39050906,cc by,Y
39049850,cc by-nc-nd,Y
39053540,cc by-nc-nd,N
39050938,cc by,Y
39053675,cc by-nc,N
39053633,,N
39051380,cc by,Y
39050688,cc by,Y
39053483,,N
39053095,,N
39049837,cc by-nc,Y
39053353,,N
39053283,,N
39053326,,N
39053152,,N
39051368,cc by,Y
39051369,cc by,Y
39050196,cc by-nc,Y
39053168,cc by,N
39050206,cc by-nc,Y
39050871,cc by-nc,Y
39049937,cc by-nc,Y
39050274,cc by-nc,Y
39053352,cc by-nc-nd,N
39050810,cc by-nc,Y
39051259,cc by,Y
39051366,cc by,Y
39049829,cc by-nc,Y
39051365,cc by,Y
39051056,cc by-nc,Y
39053306,,N
39051367,cc by,Y
39051364,cc by,Y
39050809,cc by-nc,Y
39053133,,N
39051362,cc by,Y
39050765,cc by-nc,Y
39049835,cc by-nc,Y
39051363,cc by,Y
39051333,cc by,Y
39049836,cc by-nc,Y
39049833,cc by-nc,Y
39053289,,N
39050693,cc by-nc,Y
39051307,cc by,Y
39050116,cc by-nc,Y
39051708,,N
39053350,,N
39053304,,N
39051360,cc by,Y
39051391,cc by,Y
39051306,cc by,Y
39049985,cc by-nc-nd,Y
39051359,cc by,Y
39050919,cc by,Y
39050673,cc by,Y
39050637,cc by,Y
39050535,cc by,Y
39050259,cc by,Y
39050909,cc by,Y
39050681,cc by,Y
39050543,cc by,Y
39050129,cc by,Y
39049961,cc by,Y
39051303,cc by,Y
39050382,cc by,Y
39049944,cc by,Y
39050666,cc by,Y
39050606,cc by,Y
39050564,cc by,Y
39050540,cc by,Y
39050246,cc by,Y
39050860,cc by,Y
39050572,cc by,Y
39050530,cc by,Y
39050488,cc by,Y
39050380,cc by,Y
39050248,cc by,Y
39050128,cc by,Y
39050044,cc by,Y
39051238,cc by,Y
39050251,cc by,Y
39049945,cc by,Y
39050528,cc by,Y
39053300,,N
39050769,cc by,Y
39050112,cc by-nc,Y
39053214,,N
39050586,cc by-nc,Y
39051358,cc by,Y
39050525,cc by-nc-nd,Y
39050522,cc by-nc-nd,Y
39050012,cc by,Y
39050815,cc by,Y
39051836,,N
39051830,,N
39051739,,N
39049977,cc by,Y
39051838,,N
39051530,cc by-nc,Y
39051513,cc by-nc,Y
39051617,cc by-nc-nd,Y
39050912,cc by,Y
39050858,cc by,Y
39050456,cc by-nc,Y
39051337,cc by,Y
39051719,,N
39051067,,N
39051222,cc by,Y
39051357,cc by,Y
39050475,cc by-nc,Y
39050479,cc by,Y
39051356,cc by,Y
39050418,cc by,Y
39051275,cc by,Y
39051354,cc by,Y
39051242,cc by,Y
39050435,cc by-nc-nd,Y
39050423,cc by,Y
39050417,cc by-nc,Y
39050436,cc by-nc,Y
39051355,cc by,Y
39050620,cc by-nc-nd,Y
39050452,cc by-nc-nd,Y
39050883,cc by,Y
39049974,cc by,Y
39051353,cc by,Y
39050414,cc by-nc-nd,Y
39050782,cc by-nc-nd,Y
39050440,cc by,Y
39050899,cc by,Y
39049967,cc by,Y
39051251,cc by,Y
39049972,cc by,Y
39050355,cc by,Y
39050319,cc by,Y
39050297,cc by,Y
39050412,cc by-nc,Y
39050312,cc by,Y
39051352,cc by,Y
39050344,cc by,Y
39050287,cc by,Y
39051381,cc by,Y
39051249,cc by,Y
39050290,cc by,Y
39051398,cc by,Y
39050975,cc by-nc-nd,Y
39050885,cc by,Y
39051351,cc by,Y
39049968,cc by,Y
39051289,cc by,Y
39050783,cc by-nc-nd,Y
39050785,cc by-nc-nd,Y
39050477,cc by-nc-nd,Y
39049875,cc by-nc-nd,Y
39050145,cc by-nc-nd,Y
39050948,cc by-nc,Y
39052237,,N
39051913,cc by,Y
39052236,,N
39051439,cc by,Y
39051427,cc by,Y
39052630,cc by-nc-nd,Y
39052606,cc by-nc-nd,Y
39051924,,N
39051143,,N
39051629,cc by,Y
39050743,cc by,Y
39050971,cc by-nc-nd,Y
39050710,cc by,Y
39049897,cc by-nc-nd,Y
39051361,cc by,Y
39050972,cc by-nc-nd,Y
39050000,cc by,Y
39050554,cc by-nc,Y
39050110,cc by-nc-nd,Y
39051005,cc by,Y
39050621,cc by-nc-nd,Y
39051043,cc by-nc-nd,Y
39051045,cc by-nc-nd,Y
39051044,cc by-nc-nd,Y
39051063,cc by,Y
39050861,cc by,Y
39049998,cc by,Y
39051534,cc by,Y
39052222,,N
39051517,cc by-nc,Y
39050260,cc by,Y
39050188,cc by-nc,Y
39050265,cc by,Y
39050262,cc by,Y
39018208,,N
39017750,cc by-nc-nd,Y
39018014,cc by,Y
39018212,,N
39020141,,N
39017949,cc by,Y
39018490,,N
39018499,,N
39019566,cc by-nc,Y
39017704,cc by-nc,Y
39018040,cc by,Y
39016185,cc by-nc,Y
39017605,,N
39018498,,N
39017032,,N
39016066,,N
39018492,,N
39019048,,N
39021117,,N
39019065,cc by,Y
39021204,,N
39019066,,N
39019073,,N
39019077,cc by,N
39019988,cc by,Y
39020442,cc by,Y
39020438,cc by,Y
39020355,cc by,Y
39020289,cc by,Y
39020071,cc by,Y
39021131,cc by-nc,Y
39020385,cc by,Y
39019940,cc by,Y
39019923,,N
39020316,cc by,Y
39020092,cc by,Y
39020521,cc by,Y
39020428,cc by,Y
39020421,cc by,Y
39020353,cc by,Y
39020167,cc by,Y
39020153,,N
39020133,,N
39020054,cc by,Y
39019930,cc by,Y
39019920,cc by,Y
39019918,cc by,Y
39019906,cc by,Y
39019850,cc by,Y
39019775,,N
39019476,,N
39018883,cc by,N
39017990,cc by,Y
39017730,,N
39017700,,N
39017587,,N
39016559,,N
39016521,,N
39016301,,N
39021299,cc by,Y
39020473,,N
39020423,cc by,Y
39020394,cc by,Y
39020244,cc by,Y
39020168,cc by,Y
39020159,,N
39020005,cc by,Y
39019919,cc by,Y
39019912,cc by,Y
39019896,cc by,Y
39019853,cc by,Y
39018478,,N
39018399,cc by-nc,Y
39018339,cc by,Y
39018273,cc by,Y
39018189,cc by-nc-nd,Y
39018096,cc by,Y
39017946,cc by,Y
39017915,cc by,Y
39017765,cc by,Y
39017691,,N
39017624,,N
39017594,,N
39016215,,N
39016148,cc by-nc-nd,Y
39020520,,N
39020225,,N
39020182,cc by,Y
39020151,,N
39020134,,N
39019937,cc by,Y
39019908,cc by,Y
39019885,cc by,Y
39019443,,N
39018757,cc by-nc-nd,Y
39018557,cc by,Y
39018292,cc by,Y
39018100,cc by,Y
39017817,cc by,Y
39017038,,N
39021325,cc by,Y
39020419,cc by,Y
39020325,cc by,Y
39020308,cc by,Y
39020175,cc by,Y
39020157,,N
39020077,,N
39020064,cc by,Y
39020002,cc by,Y
39019984,cc by,Y
39019973,cc by,Y
39019916,cc by,Y
39019898,cc by-nc-nd,Y
39019879,cc by,Y
39019862,cc by,Y
39019017,,N
39018882,,N
39018505,,N
39018390,cc by-nc,Y
39018092,cc by,Y
39017722,cc by,Y
39017712,cc by,Y
39016613,,N
39016061,,N
39021395,cc by,Y
39020334,cc by,Y
39019976,cc by,Y
39019962,cc by-nc-nd,Y
39019913,cc by,Y
39019876,cc by,Y
39019625,cc by-nc,Y
39018561,cc by,Y
39018549,cc by,Y
39017937,cc by,Y
39017925,cc by,Y
39017676,cc by,Y
39021090,cc by,Y
39020310,cc by,Y
39020152,,N
39020083,cc by,Y
39019983,cc by,Y
39018558,cc by,Y
39018552,cc by,Y
39018401,cc by,Y
39018389,cc by,Y
39018335,cc by-nc-nd,Y
39018317,cc by,Y
39018311,cc by,Y
39017971,,N
39017912,cc by,Y
39017760,cc by,Y
39016457,,N
39016161,cc by-nc-nd,N
39016045,cc by,Y
39019724,,N
39018642,,N
39017619,,N
39015552,cc by-nc-nd,Y
39015546,cc by,Y
39018884,cc by,N
39018783,cc by-nc-nd,N
39016274,,N
39019045,,N
39018880,,N
39018755,cc by-nc,Y
39018705,,N
39018675,cc by-nc,N
39017303,,N
39016273,cc by-nc-nd,Y
39015547,cc by,Y
39018840,,N
39019301,,N
39019112,,N
39018476,,N
39019424,cc by-nc,N
39019174,,N
39019137,cc by-nc-nd,N
39019099,,N
39016292,,N
39015555,cc by,Y
39019262,cc by,N
39015554,cc by,Y
39019282,cc by,N
39019261,cc by-nc-nd,N
39019219,cc by-nc-nd,Y
39019434,,N
39019081,,N
39018807,,N
39018587,,N
39018983,,N
39018583,,N
39018707,,N
39017033,,N
39016321,cc by-nc-sa,N
39019690,cc by,N
39018975,,N
39018640,,N
39018722,,N
39021435,cc by,Y
39021434,cc by,Y
39015823,cc by,Y
39015775,cc by,Y
39015576,cc by,Y
39015491,cc by,Y
39019079,cc by,N
39015885,cc by,Y
39015824,cc by,Y
39015435,cc by,Y
39015744,cc by,Y
39015745,cc by,Y
39015651,cc by,Y
39015480,cc by,Y
39015653,cc by,Y
39015571,cc by,Y
39015503,cc by,Y
39021565,cc by,Y
39015768,cc by,Y
39015738,cc by,Y
39015563,cc by,Y
39015501,cc by,Y
39015490,cc by,Y
39018022,,N
39016086,,N
39015570,cc by,Y
39020205,,N
39018010,,N
39019063,,N
39018352,cc by,N
39018178,cc by,Y
39017629,cc by,Y
39017031,,N
39015946,cc by,Y
39015934,cc by-nc,Y
39015573,cc by,Y
39021080,cc by-nc,Y
39016187,cc by-nc,Y
39015493,cc by,Y
39018353,cc by,N
39015815,cc by,Y
39015415,cc by,Y
39021550,cc by,Y
39015719,cc by-nc-nd,Y
39015723,cc by-nc-nd,Y
39015694,cc by-nc-nd,Y
39021362,cc by-nc-nd,Y
39015806,cc by-nc-nd,Y
39021404,cc by-nc,Y
39015855,cc by,Y
39021582,cc by-nc-nd,Y
39021034,,N
39020948,,N
39015659,cc by-nc,Y
39015510,cc by,Y
39015845,cc by,Y
39020989,,N
39020959,,N
39017577,,N
39015660,cc by-nc,Y
39021352,cc by-nc-nd,Y
39018195,cc by,Y
39020099,cc by,Y
39018412,cc by-nc,Y
39017933,cc by,Y
39017827,,N
39020155,,N
39017715,cc by,Y
39019345,cc by-nc-nd,N
39019208,cc by-nc-nd,Y
39019365,,N
39021525,cc by-nc-nd,Y
39016280,cc by,Y
39015742,,N
39020538,cc by-nc-sa,Y
39021402,cc by,Y
39017689,,N
39015819,,N
39021509,cc by,Y
39015506,cc by,Y
39016036,cc by,Y
39019615,cc by,Y
39016082,,N
39015518,cc by-nc,Y
39021476,cc by-nc-nd,Y
39015743,cc by-nc-nd,Y
39021511,,N
39021439,,N
39017329,,N
39021420,cc by-nc,Y
39017400,,N
39017262,,N
39017071,,N
39017052,,N
39017158,,N
39017540,,N
39016903,,N
39015623,cc0,Y
39015626,cc0,Y
39015624,cc0,Y
39015413,cc0,Y
39015411,cc0,Y
39012743,,N
39011974,,N
39012755,,N
39012745,,N
39012730,,N
39013780,,N
39013794,,N
39013565,,N
39012852,cc by,Y
39013597,cc by,Y
39012754,,N
39013613,,N
39014122,,N
39012031,cc by,Y
39012183,,N
39012742,,N
39013193,cc by,Y
39014544,cc by,Y
39013194,,N
39012046,,N
39012744,,N
39012781,,N
39011878,cc by,Y
39013585,cc by,Y
39011749,,N
39011583,,N
39015091,cc by,Y
39014211,cc by,Y
39012228,,N
39010345,,N
39013808,,N
39013801,,N
39011873,,N
39015084,cc by,Y
39013803,,N
39013800,,N
39010346,,N
39010256,cc by-nc,N
39013414,cc by,N
39013364,cc by-nc,Y
39013885,cc by,Y
39013561,cc by-nc,Y
39015068,,N
39015050,,N
39014286,,N
39014250,,N
39014060,cc by,Y
39015056,cc by,Y
39014089,cc by,Y
39013918,cc by,Y
39015031,,N
39013848,cc by,Y
39014310,cc by,Y
39013849,cc by,Y
39015042,cc by,N
39015205,cc by,Y
39015204,cc by,Y
39014516,cc by,Y
39014261,,N
39014163,,N
39014120,cc by,Y
39013996,cc by,Y
39013933,cc by,Y
39013324,cc by,Y
39013167,,N
39012921,cc by,Y
39012145,cc by,Y
39012062,,N
39011560,,N
39014982,,N
39014882,,N
39014481,cc by,Y
39014421,cc by,Y
39014389,cc by,Y
39014322,cc by,Y
39014263,cc by,Y
39013990,cc by,Y
39013980,cc by,Y
39013966,cc by,Y
39013959,cc by,Y
39013929,cc by,Y
39013923,cc by,Y
39013886,cc by,Y
39013639,cc by,Y
39012917,cc by,Y
39012881,cc by,Y
39012851,cc by-nc-nd,Y
39012416,cc by,Y
39012352,,N
39014361,cc by,Y
39014311,cc by,Y
39014259,cc by,Y
39014190,,N
39014178,,N
39014105,cc by,Y
39013984,cc by,Y
39013897,cc by,Y
39013652,cc by-nc,Y
39013589,cc by,Y
39013164,cc by,Y
39012918,cc by,Y
39012864,cc by,Y
39012561,cc by,Y
39012415,,N
39012054,cc by,Y
39011946,,N
39011593,,N
39014455,cc by,Y
39014162,,N
39014084,cc by,Y
39014061,cc by,Y
39014018,cc by,Y
39013952,cc by,Y
39013928,cc by,Y
39013880,cc by,Y
39013867,cc by,Y
39013864,cc by,Y
39012872,cc by,Y
39012690,cc by,Y
39012407,,N
39011990,,N
39011981,,N
39011844,,N
39011571,,N
39014460,cc by,Y
39014417,cc by,Y
